year	country	country_code	population	gdp	coal	gas	hydro	nuclear	oil	other_renewables	solar	wind	co2	coal_production	oil_production	gas_production
2003	Total Europe and Eurasia	BP_TEE	799850695	13158092461358.84576	540.305	940.409	167.192	284.707	953.391	23.777	0.104	10.168	6885.029	440.728	823.113	898.216
2004	Total Europe and Eurasia	BP_TEE	801516671	15298341823761.05776	532.157	961.329	180.768	287.863	961.128	29.706	0.168	13.52	6915.191	438.648	853.949	921.286
2005	Total Europe and Eurasia	BP_TEE	803266419	16222808770206.41512	515.186	982.946	180.974	285.188	966.028	34.88	0.343	16.11	6883.483	431.935	849.375	924.07
2006	Total Europe and Eurasia	BP_TEE	805087393	17548347131050.53109	536.314	1003.324	178.636	286.744	978.037	40.431	0.581	18.812	7042.738	440.439	852.861	938.022
2007	Total Europe and Eurasia	BP_TEE	807374207	20475214859645.60360	540.19	1011.427	179.777	275.708	962.562	48.065	0.859	23.982	7017.785	438.011	864.169	933.993
2008	Total Europe and Eurasia	BP_TEE	810029614	22443558697803.09356	528.324	1018.939	183.494	276.201	960.784	54.427	1.692	27.363	6995.07	443.929	855.449	960.043
2009	Total Europe and Eurasia	BP_TEE	812755213	19762623361666.34223	475.765	937.168	184.204	264.916	916.522	61.24	3.209	30.624	6477.974	418.799	861.584	853.147
2010	Total Europe and Eurasia	BP_TEE	815190030	20121007323774.33879	492.509	1006.539	197.634	272.663	912.345	70.954	5.257	34.605	6661.905	429.261	859.519	919.007
2011	Total Europe and Eurasia	BP_TEE	816184554	22298406615872.53546	514.906	983.543	178.58	271.405	903.747	85.701	10.569	41.955	6671.237	446.943	844.519	929.218
2012	Total Europe and Eurasia	BP_TEE	818597704	21383203197534.47300	528.065	966.632	191.353	266.638	882.105	101.494	16.277	48.392	6627.925	459.377	833.644	922.951
2013	Total Europe and Eurasia	BP_TEE	821538999	22281475343407.18246	508.055	948.985	202.323	262.891	864.261	114.08	19.564	55.455	6464.816	450.866	833.316	929.443
2014	Total Europe and Eurasia	BP_TEE	824533094	22627871824714.68923	487.265	905.022	197.329	266.082	858.808	123.813	22.379	59.65	6272.469	433.154	834.742	902.909
2015	Total Europe and Eurasia	BP_TEE	827535595	19364514047074.94843	471.339	909.203	194.675	263.95	865.86	141.585	24.922	71.879	6240.73	422.482	847.324	895.872
2016	Total Europe and Eurasia	BP_TEE	827535595	NA	451.564	926.945	201.768	258.197	884.625	144.045	25.895	72.636	6258.528	419.408	860.581	900.12
