year	country	country_code	population	gdp	coal	gas	hydro	nuclear	oil	other_renewables	solar	wind	co2	coal_production	oil_production	gas_production
1980	Germany	DE	78288576	946695355820.96	141.338	52.513	4.315	12.581	147.317	0.445	0.0	0.0	1077.229	0	0	16.67
1981	Germany	DE	78407907	797443405711.813	143.707	50.21	4.506	14.831	133.448	0.408	0.0	0.0	1041.982	148.854	0	17.229
1982	Germany	DE	78333366	773638200773.757	140.282	46.592	4.466	16.844	125.939	0.407	0.0	0.0	1000.706	149.503	0	12.226
1983	Germany	DE	78128282	767768378016.086	145.397	48.439	4.234	17.666	123.096	0.349	0.0	0.0	1014.693	141.261	0	13.006
1984	Germany	DE	77858685	722367608343.069	150.064	50.585	4.181	23.609	122.471	0.372	0.0	0.0	1033.069	142.977	0	13.6
1985	Germany	DE	77684873	729763282952.432	149.269	49.999	3.937	31.376	126.338	0.372	0.0	0.0	1040.751	148.634	0	12.342
1986	Germany	DE	77720436	1042300769791.95	141.047	49.854	4.202	29.531	133.263	0.361	0.0	0.0	1032.428	143.512	0	10.618
1987	Germany	DE	77839920	1293264353318.82	140.467	54.051	4.603	32.074	129.486	0.328	0.0	0.0	1025.873	138.957	0	12.701
1988	Germany	DE	78144619	1395931548502.06	138.813	53.212	4.543	35.491	129.37	0.372	0.0	0.002	1010.377	137.885	0	11.82
1989	Germany	DE	78751283	1393674332154.37	141.023	54.459	4.128	36.59	121.609	0.402	0.0	0.006	998.752	131.566	0	11.41
1990	Germany	DE	79433029	1764967948916.6	131.53	54.824	3.922	34.507	127.277	0.341	0.0	0.016	1003.197	125.037	0	11.54
1991	Germany	DE	80013896	1861873895109.02	115.528	57.54	3.586	33.353	133.142	0.356	0.0	0.023	965.149	106.151	0	13.24
1992	Germany	DE	80624598	2123130870381.97	104.428	56.89	4.217	35.932	134.338	0.416	0.001	0.062	919.194	97.635	0	13.43
1993	Germany	DE	81156363	2068555542410.98	98.519	60.199	4.29	34.733	136.317	0.506	0.001	0.136	911.636	87.85	0	13.365
1994	Germany	DE	81438348	2205966011811.5	95.568	61.301	4.57	34.213	135.136	0.632	0.002	0.206	892.256	80.949	0	14.011
1995	Germany	DE	81678051	2591620035485.19	90.622	66.842	4.878	34.869	135.145	0.796	0.002	0.339	884.358	79.05	0	14.458
1996	Germany	DE	81914831	2503665193657.4	90.232	74.799	4.258	36.569	137.356	0.937	0.003	0.46	910.551	73.987	0	15.657
1997	Germany	DE	82034771	2218689375140.99	87.431	71.456	4.288	38.541	136.452	1.19	0.004	0.671	883.31	70.868	0	15.391
1998	Germany	DE	82047195	2243225519617.65	85.341	72.111	4.3	36.566	136.591	1.76	0.008	1.016	874.194	65.008	0	15.039
1999	Germany	DE	82100243	2199957383336.88	82.165	71.899	4.681	38.468	132.396	2.069	0.007	1.251	851.762	63.28	0	16.063
2000	Germany	DE	82211508	1949953934033.54	85.305	71.302	5.627	38.378	129.78	3.237	0.014	2.153	849.49	60.713	0	15.192
2001	Germany	DE	82349925	1950648769574.94	85.549	75.192	5.259	38.762	131.589	3.575	0.017	2.378	866.011	58.257	0	15.337
2002	Germany	DE	82488495	2079136081309.99	85.739	75.075	5.354	37.3	127.431	4.977	0.037	3.572	852.633	58.423	0	15.297
2003	Germany	DE	82534176	2505733634311.51	87.156	75.986	4.01	37.349	125.128	6.306	0.071	4.234	857.876	57.799	0	15.923
2004	Germany	DE	82516260	2819245095604.67	84.962	76.372	4.547	37.803	123.983	8.267	0.126	5.772	843.701	58.413	0	14.735
2005	Germany	DE	82469422	2861410272354.18	81.289	77.628	4.444	36.892	122.398	9.699	0.29	6.161	822.169	56.572	0	14.227
2006	Germany	DE	82376451	3002446368084.31	84.55	79.112	4.527	37.868	123.552	11.683	0.502	6.949	840.12	53.349	0	14.054
2007	Germany	DE	82266372	3439953462907.2	86.697	76.213	4.79	31.799	112.491	15.195	0.696	8.986	807.231	54.414	0	12.874
2008	Germany	DE	82110097	3752365607148.09	80.121	76.957	4.626	33.665	118.884	16.474	1.0	9.181	806.469	50.096	0	11.726
2009	Germany	DE	81902307	3418005001389.27	71.736	72.597	4.306	30.532	113.876	17.17	1.49	8.745	751.015	46.415	0	10.962
2010	Germany	DE	81776930	3417298013245.03	77.057	75.728	4.741	31.804	115.385	18.889	2.654	8.552	779.9	45.898	0	9.567
2011	Germany	DE	80274983	3757464553794.83	78.314	69.528	3.999	24.431	111.976	23.849	4.435	11.063	761.045	46.731	0	9.0
2012	Germany	DE	80425823	3543983909148.01	80.488	69.742	4.998	22.505	111.439	27.221	5.969	11.468	770.725	47.773	0	8.137
2013	Germany	DE	80645605	3752513503278.41	82.837	73.065	5.204	22.014	113.384	29.04	7.017	11.703	795.066	45.121	0	7.4
2014	Germany	DE	80982500	3879276587198.91	79.613	63.538	4.432	21.978	110.437	32.093	8.159	12.983	749.384	44.144	0	6.951
2015	Germany	DE	81679769	3363446822668.29	78.471	66.168	4.294	20.769	110.005	38.102	8.763	17.922	751.07	42.906	0	6.471
2016	Germany	DE	81679769	NA	75.284	72.423	4.752	19.15	112.985	37.867	8.644	17.514	760.76	39.937	0	5.954
