year	country	country_code	population	gdp	coal	gas	hydro	nuclear	oil	other_renewables	solar	wind	co2	coal_production	oil_production	gas_production
1987	World	BP_WORLD	5020001100	17091704080762.3	2162.09	1486.602	460.361	392.575	2969.95	20.783	0.002	0.044	20135.476	2165.302	2946.007	1520.395
1988	World	BP_WORLD	5108813275	19140867426399	2226.137	1554.903	474.977	427.996	3070.512	21.411	0.002	0.075	20804.001	2218.448	3065.798	1587.55
1989	World	BP_WORLD	5197758288	20092547177972.6	2248.674	1625.353	472.133	440.16	3120.623	24.199	0.059	0.6	21202.122	2257.653	3098.704	1641.581
1990	World	BP_WORLD	5288103216	22594814728540.7	2222.346	1675.55	488.991	452.696	3154.131	27.262	0.088	0.822	21295.304	2251.271	3156.966	1699.293
1991	World	BP_WORLD	5375488625	23927427365612	2197.886	1718.365	500.772	474.353	3154.692	28.512	0.114	0.925	21290.714	2190.514	3148.137	1722.916
1992	World	BP_WORLD	5459753863	25409734541947.4	2190.783	1726.304	500.408	477.956	3210.916	30.671	0.106	1.071	21377.732	2187.409	3195.214	1730.472
1993	World	BP_WORLD	5544873088	25858823621836.9	2199.563	1743.344	530.449	494.415	3188.376	31.896	0.126	1.289	21411.484	2122.508	3194.083	1746.752
1994	World	BP_WORLD	5628791182	27767274579493.8	2212.351	1754.545	533.938	503.7	3258.203	33.381	0.136	1.612	21650.431	2174.103	3240.063	1768.659
1995	World	BP_WORLD	5713794373	30872323333422.1	2224.235	1816.147	563.195	525.545	3299.971	34.959	0.145	1.869	21897.675	2239.751	3285.626	1800.163
1996	World	BP_WORLD	5796632121	31552410371448.5	2279.99	1903.991	571.001	544.645	3375.983	36.113	0.16	2.083	22518.051	2276.349	3374.55	1884.725
1997	World	BP_WORLD	5879433899	31435118804611.2	2282.865	1898.715	581.444	540.906	3464.334	39.31	0.171	2.719	22730.329	2309.125	3461.312	1885.425
1998	World	BP_WORLD	5961166045	31338512679141.8	2265.846	1933.443	586.177	550.204	3482.182	41.917	0.199	3.601	22776.49	2266.883	3537.819	1934.379
1999	World	BP_WORLD	6041818590	32510556429556.9	2277.969	1986.894	590.202	571.242	3541.76	45.101	0.219	4.801	23076.633	2267.456	3467.557	1989.943
2000	World	BP_WORLD	6121682741	33566281557227.8	2356.315	2065.339	600.75	584.011	3583.061	49.299	0.267	7.11	23622.98	2300.762	3616.211	2068.378
2001	World	BP_WORLD	6201340848	33353802617377.7	2394.76	2095.194	585.299	600.494	3615.798	52.241	0.331	8.687	23944.162	2398.109	3611.398	2119.05
2002	World	BP_WORLD	6280531847	34634743894048.1	2488.103	2158.91	595.971	610.084	3645.852	58.8	0.414	11.841	24486.282	2427.776	3591.082	2166.867
2003	World	BP_WORLD	6359901308	38892721374661.4	2706.413	2215.75	594.975	597.728	3731.012	63.911	0.527	14.237	25697.226	2605.265	3739.924	2247.023
2004	World	BP_WORLD	6439827446	43804449298248.1	2893.922	2300.272	635.432	623.868	3875.077	72.983	0.691	19.26	27024.549	2831.643	3906.644	2321.193
2005	World	BP_WORLD	6520301437	47428476162581.3	3105.67	2367.764	660.285	626.566	3926.761	82.076	0.962	23.552	28133.245	3010.996	3936.127	2377.386
2006	World	BP_WORLD	6601480650	51362800549642	3265.676	2437.453	685.683	634.386	3977.758	92.873	1.317	30.063	29017.43	3164.894	3963.649	2464.78
2007	World	BP_WORLD	6683228246	57858475966765.1	3451.755	2543.444	696.882	621.46	4039.06	106.994	1.78	38.622	30078.717	3302.377	3954.241	2529.083
2008	World	BP_WORLD	6766302523	63461358040545.3	3500.649	2607.169	738.469	619.51	4021.99	123.921	2.879	49.909	30381.84	3410.778	3999.012	2618.607
2009	World	BP_WORLD	6849573246	60167871978190	3446.977	2534.645	736.209	610.772	3950.309	143.738	4.773	62.436	29714.201	3409.638	3892.569	2538.919
2010	World	BP_WORLD	6932880892	65954609386360.8	3605.567	2730.793	777.46	626.218	4076.027	170.483	7.655	77.288	31074.222	3601.6	3981.417	2725.121
2011	World	BP_WORLD	7014998805	73280409172752	3778.931	2786.797	792.693	600.03	4117.097	203.528	14.756	98.838	31970.493	3866.564	4009.506	2810.849
2012	World	BP_WORLD	7099548883	74890505221130.1	3794.465	2860.751	830.723	559.453	4167.87	238.743	22.837	118.526	32317.781	3909.804	4120.79	2869.418
2013	World	BP_WORLD	7185078354	76993005712049.1	3865.263	2898.964	859.382	563.811	4219.479	282.561	31.462	146.111	32802.025	3978.864	4125.282	2903.0
2014	World	BP_WORLD	7271228017.5	79090920159063.1	3862.153	2922.343	879.742	574.971	4252.649	320.059	44.728	161.2	32886.763	3966.447	4223.042	2963.77
2015	World	BP_WORLD	7357369754	74781876418353.7	3764.991	2987.264	880.529	582.809	4331.635	368.837	58.833	188.222	32851.916	3862.144	4355.219	3026.164
2016	World	BP_WORLD	7444027227	75871741684505.4	3706.039	3073.244	913.263	591.219	4408.586	417.395	74.26	217.104	33017.62	3663.481	4377.066	3052.294
2017	World	BP_WORLD	7444027227	NA	3731.482	3155.973	918.647	596.362	4469.677	486.839	100.153	254.049	33443.994	3768.557	4387.136	3164.555
