year	country	country_code	population	gdp	coal	gas	hydro	nuclear	oil	other_renewables	solar	wind	co2	coal_production	oil_production	gas_production
1997	Austria	AT	7968041	212323463750.141	3.695	7.293	8.17	0.0	11.921	0.392	0.0	0.005	63.131	0	0	0
1998	Austria	AT	7976789	217683626056.025	3.253	7.487	8.409	0.0	12.379	0.428	0.0	0.01	63.242	0	0	0
1999	Austria	AT	7992324	216725261027.062	3.23	7.648	9.209	0.0	12.152	0.373	0.0	0.012	62.91	0	0	0
2000	Austria	AT	8011566	196421706283.398	3.653	7.3	9.466	0.0	11.85	0.362	0.001	0.015	62.872	0	0	0
2001	Austria	AT	8042293	196953628635.347	3.773	7.737	9.154	0.0	12.889	0.417	0.001	0.039	67.777	0	0	0
2002	Austria	AT	8081957	212970685111.989	3.833	7.606	9.102	0.0	13.16	0.392	0.002	0.046	68.671	0	0	0
2003	Austria	AT	8121423	260721478555.305	4.088	8.366	7.516	0.0	14.238	0.474	0.003	0.083	74.814	0	0	0
2004	Austria	AT	8171966	299857238639.185	4.005	8.447	8.318	0.0	13.851	0.679	0.004	0.209	73.472	0	0	0
2005	Austria	AT	8227829	314648986444.472	4.001	8.894	8.394	0.0	13.99	0.846	0.005	0.301	75.562	0	0	0
2006	Austria	AT	8268641	334309371471.584	4.07	8.357	8.068	0.0	14.163	1.168	0.005	0.397	73.679	0	0	0
2007	Austria	AT	8295487	386458951546.674	3.902	7.907	8.384	0.0	13.426	1.421	0.005	0.461	69.788	0	0	0
2008	Austria	AT	8321496	427611527757.434	3.753	8.465	8.673	0.0	13.36	1.435	0.007	0.455	70.289	0	0	0
2009	Austria	AT	8343323	397594276187.83	2.879	8.244	9.254	0.0	12.846	1.421	0.011	0.442	64.354	0	0	0
2010	Austria	AT	8363404	390235099337.748	3.384	8.973	8.681	0.0	13.379	1.497	0.02	0.467	69.693	0	0	0
2011	Austria	AT	8391643	429010675562.969	3.472	8.44	7.748	0.0	12.666	1.497	0.039	0.438	66.991	0	0	0
2012	Austria	AT	8429991	407451583084.239	3.231	8.05	9.912	0.0	12.519	1.675	0.076	0.557	64.328	0	0	0
2013	Austria	AT	8479375	428248420485.175	3.279	7.716	9.514	0.0	12.735	1.892	0.142	0.713	64.454	0	0	0
2014	Austria	AT	8541575	438376178526.317	2.997	7.081	9.28	0.0	12.468	2.022	0.178	0.87	60.074	0	0	0
2015	Austria	AT	8638366	376950249528.668	3.241	7.513	8.385	0.0	12.455	2.305	0.212	1.095	62.204	0	0	0
2016	Austria	AT	8638366	NA	3.176	7.868	8.979	0.0	12.657	2.45	0.243	1.168	63.203	0	0	0
