year	country	country_code	population	gdp	coal	gas	hydro	nuclear	oil	other_renewables	solar	wind	co2	coal_production	oil_production	gas_production
1980	Eurozone	BP_EU2	302363486	2956718227817.49	484.899	241.536	68.641	50.817	723.998	2.389	0.0	0.002	4532.36	0	109.759	177.437
1981	Eurozone	BP_EU2	303498663	2569804392468.59	474.146	239.149	67.773	69.337	673.509	2.312	0.0	0.002	4332.012	429.598	118.886	174.792
1982	Eurozone	BP_EU2	304314043	2487957140457.43	475.678	233.949	66.748	76.246	637.365	2.134	0.0	0.004	4228.812	447.902	135.097	161.876
1983	Eurozone	BP_EU2	304920004	2427176179719.19	479.844	242.763	68.198	90.094	616.349	2.197	0.0	0.007	4175.264	439.96	149.712	165.463
1984	Eurozone	BP_EU2	305432240	2328246846080.22	476.092	254.439	69.225	114.031	620.846	2.293	0.0	0.009	4189.425	400.673	161.103	167.251
1985	Eurozone	BP_EU2	306018725	2392040739686.17	503.663	267.051	70.224	139.341	629.136	2.401	0.0	0.013	4347.37	437.181	163.758	171.885
1986	Eurozone	BP_EU2	306797206	3357219403564.51	497.562	270.924	66.825	151.543	647.297	2.886	0.0	0.03	4375.427	444.452	164.132	167.046
1987	Eurozone	BP_EU2	307668322	4152719056719.47	503.261	284.22	73.124	156.402	647.856	2.848	0.0	0.043	4427.656	436.001	161.25	170.202
1988	Eurozone	BP_EU2	308725857	4567291438080.54	495.578	280.665	77.012	169.145	654.772	3.05	0.0	0.075	4392.111	431.145	153.009	160.302
1989	Eurozone	BP_EU2	310080082	4665578728190.92	494.128	289.066	63.088	179.439	658.051	3.038	0.002	0.117	4416.523	412.63	129.386	161.891
1990	Eurozone	BP_EU2	311539695	5871656840233.19	457.404	297.572	66.06	179.744	666.994	4.207	0.002	0.176	4335.705	374.803	129.758	162.573
1991	Eurozone	BP_EU2	312708152	6104489895658.34	434.92	307.687	69.074	185.523	669.367	4.453	0.003	0.222	4282.213	345.264	128.619	174.663
1992	Eurozone	BP_EU2	314162106	6734856738514.97	404.601	298.959	72.02	187.178	673.139	4.889	0.005	0.347	4136.337	326.138	131.203	173.857
1993	Eurozone	BP_EU2	315449165	6168616698893.27	380.583	311.187	73.644	195.116	665.641	5.547	0.006	0.517	4062.441	299.372	136.763	184.714
1994	Eurozone	BP_EU2	316366837	6515455230625.18	369.839	310.026	75.889	194.397	668.015	5.947	0.007	0.674	4006.853	277.459	165.038	184.246
1995	Eurozone	BP_EU2	317181455	7520046155247.49	363.443	334.848	75.596	199.512	680.612	6.694	0.009	0.874	4064.171	279.862	167.553	190.822
1996	Eurozone	BP_EU2	318002836	7611690781643.54	360.845	368.409	75.189	209.908	694.395	7.185	0.01	1.086	4179.205	272.969	167.248	211.451
1997	Eurozone	BP_EU2	318761299	6959447348110.2	347.922	362.818	77.545	212.217	698.647	8.609	0.013	1.644	4115.46	268.656	165.844	202.667
1998	Eurozone	BP_EU2	319433322	7151033549885.42	332.523	373.899	80.695	211.033	714.574	10.317	0.018	2.525	4123.496	238.564	170.123	200.908
1999	Eurozone	BP_EU2	320248716	7119189441578.1	313.286	386.906	80.785	213.536	709.55	11.761	0.018	3.214	4066.561	227.773	175.894	204.01
2000	Eurozone	BP_EU2	321310786	6487060778042.25	320.977	396.91	83.525	213.893	702.262	14.315	0.027	5.07	4083.805	216.569	167.629	208.918
2001	Eurozone	BP_EU2	322549081	6593013510149.37	321.992	407.22	86.67	221.575	712.307	15.885	0.034	6.116	4149.869	214.388	156.992	209.912
2002	Eurozone	BP_EU2	324128255	7173295510711.01	320.847	408.116	73.278	224.11	707.939	19.431	0.058	8.366	4134.415	212.633	159.586	205.484
2003	Eurozone	BP_EU2	325890549	8850248654078.74	332.056	425.612	70.104	226.005	712.753	22.952	0.1	10.095	4237.161	210.836	149.5	201.89
2004	Eurozone	BP_EU2	327687926	10151472619184.5	325.835	436.441	74.624	228.874	719.704	28.82	0.164	13.438	4261.686	203.427	138.994	205.142
2005	Eurozone	BP_EU2	329385346	10534958458547	316.527	446.766	70.677	225.836	725.624	33.885	0.339	15.968	4254.988	198.031	127.224	190.653
2006	Eurozone	BP_EU2	330925570	11183905466322.4	327.186	441.098	71.502	224.062	727.29	39.108	0.575	18.622	4285.604	193.154	116.058	181.671
2007	Eurozone	BP_EU2	332644496	12876832941369.2	328.356	434.717	71.376	211.689	711.757	46.309	0.852	23.681	4220.379	186.974	114.154	169.303
2008	Eurozone	BP_EU2	334270178	14114661806717.4	303.61	445.434	75.426	212.189	707.658	52.429	1.682	26.945	4142.718	178.9	106.609	170.801
2009	Eurozone	BP_EU2	335353297	12904468758976.1	267.374	416.486	76.076	202.352	670.086	58.93	3.194	30.043	3835.392	167.932	99.993	155.005
2010	Eurozone	BP_EU2	336142557	12643396172223.2	280.175	448.091	85.639	207.381	664.984	68.206	5.232	33.721	3932.502	165.706	93.63	158.188
2011	Eurozone	BP_EU2	335417640	13621753008257.2	288.117	404.732	71.071	205.165	644.461	82.324	10.518	40.553	3805.004	168.505	81.728	139.765
2012	Eurozone	BP_EU2	336161537	12637359825833.5	294.297	394.709	76.296	199.711	618.75	97.408	16.124	46.623	3738.53	168.068	73.003	131.952
2013	Eurozone	BP_EU2	337268156	13187252639373.8	287.952	388.077	83.932	198.465	601.728	109.098	19.305	53.143	3654.707	157.295	68.542	130.35
2014	Eurozone	BP_EU2	338390166	13444264531954	268.407	344.718	84.744	198.342	590.782	118.027	22.059	56.888	3442.658	150.62	67.327	119.276
2015	Eurozone	BP_EU2	339373830	11596025738383.1	261.149	359.219	77.171	193.998	600.557	134.592	24.466	68.288	3477.007	144.595	71.895	107.78
2016	Eurozone	BP_EU2	339373830	NA	238.436	385.914	78.698	190.032	613.283	135.635	25.242	68.005	3485.107	133.609	70.799	106.375
