year	country	country_code	population	gdp	coal	gas	hydro	nuclear	oil	other_renewables	solar	wind	co2	coal_production	oil_production	gas_production
1981	Thailand	TH	48336894	34846107862.3673	0.501	0.237	0.632	0.0	11.042	0.0	0.0	0.0	36.762	0.474	0.067	0.237
1982	Thailand	TH	49265597	36589797857.4006	0.653	1.208	0.801	0.0	9.997	0.0	0.0	0.0	36.384	0.552	0.241	1.208
1983	Thailand	TH	50183106	40042826244.2337	0.627	1.422	0.761	0.0	11.196	0.0	0.0	0.0	40.438	0.525	0.585	1.422
1984	Thailand	TH	51105438	41797592963.4424	0.789	2.123	0.924	0.0	11.648	0.0	0.0	0.0	44.142	0.657	1.062	2.123
1985	Thailand	TH	52041468	38900692712.1496	1.585	2.791	0.837	0.0	11.023	0.0	0.0	0.0	47.021	1.447	2.01	2.791
1986	Thailand	TH	53002775	43096746122.4614	1.555	2.998	1.252	0.0	11.496	0.0	0.0	0.0	48.749	1.557	1.975	3.219
1987	Thailand	TH	53979503	50535438696.4094	2.245	4.157	0.918	0.0	12.572	0.001	0.0	0.0	57.665	1.947	1.815	4.498
1988	Thailand	TH	54933561	61667199834.7428	2.314	4.907	0.841	0.0	14.214	0.007	0.0	0.0	64.926	2.112	2.079	5.331
1989	Thailand	TH	55812794	72250877410.3183	2.818	4.81	1.247	0.0	16.71	0.005	0.0	0.0	74.7	2.666	2.048	5.326
1990	Thailand	TH	56582824	85343063965.9182	3.899	5.215	1.109	0.0	20.055	0.006	0.0	0.0	89.732	3.676	2.439	5.804
1991	Thailand	TH	57225972	98234695722.0341	4.567	6.457	1.019	0.0	21.458	0.007	0.0	0.0	99.874	4.27	2.823	7.193
1992	Thailand	TH	57761574	111452869378.467	4.888	7.0	0.941	0.0	24.176	0.005	0.0	0.0	110.449	4.539	3.302	7.674
1993	Thailand	TH	58237672	128889832382.818	5.444	7.929	0.817	0.0	27.934	0.007	0.0	0.0	124.857	4.821	3.394	8.637
1994	Thailand	TH	58722767	146683499005.964	6.295	8.775	0.996	0.0	31.177	0.011	0.0	0.0	140.009	5.368	3.416	9.547
1995	Thailand	TH	59266089	169278552851.272	7.182	9.087	1.492	0.0	33.965	0.032	0.0	0.0	153.903	5.698	3.321	10.108
1996	Thailand	TH	59878955	183035154107.494	8.738	10.588	1.633	0.0	37.444	0.047	0.0	0.0	171.931	6.478	3.776	11.686
1997	Thailand	TH	60544937	150180268649.388	9.012	13.282	1.602	0.0	37.658	0.062	0.0	0.0	178.688	7.016	4.29	14.385
1998	Thailand	TH	61250974	113675706127.265	7.23	14.183	1.151	0.0	34.46	0.07	0.0	0.0	163.792	6.083	4.462	15.618
1999	Thailand	TH	61973957	126668932159.508	7.687	15.756	0.772	0.0	36.698	0.101	0.0	0.0	171.246	5.567	4.859	17.108
2000	Thailand	TH	62693322	126392308497.749	7.884	18.225	1.333	0.0	34.784	0.119	0.0	0.0	169.804	5.256	6.795	17.966
2001	Thailand	TH	63415174	120296746256.631	8.777	21.118	1.397	0.0	34.23	0.141	0.0	0.0	176.293	5.722	7.39	17.476
2002	Thailand	TH	64136669	134300851255.002	9.367	22.949	1.667	0.0	38.11	0.17	0.0	0.0	190.906	5.891	8.125	18.267
2003	Thailand	TH	64817254	152280653543.725	9.568	24.439	1.631	0.0	42.303	0.279	0.0	0.0	202.054	5.323	9.59	19.104
2004	Thailand	TH	65404522	172895476152.592	10.72	25.585	1.334	0.0	45.778	0.417	0.0	0.0	218.626	5.866	9.382	19.903
2005	Thailand	TH	65863973	189318499954.003	11.587	27.566	1.283	0.0	45.874	0.42	0.0	0.0	227.58	6.19	11.492	21.081
2006	Thailand	TH	66174486	221758486880.313	12.366	28.385	1.799	0.0	44.182	0.458	0.0	0.0	225.07	5.428	12.555	21.643
2007	Thailand	TH	66353572	262942650543.771	13.986	30.243	1.801	0.0	45.496	0.556	0.0	0.0	237.247	5.02	13.218	23.133
2008	Thailand	TH	66453255	291383081231.82	15.075	31.764	1.573	0.0	44.39	0.493	0.001	0.0	238.5	4.958	13.978	25.622
2009	Thailand	TH	66548197	281574762729.76	15.122	32.781	1.576	0.0	45.902	0.52	0.002	0.0	237.441	4.812	14.51	27.502
2010	Thailand	TH	66692024	340923571200.889	15.516	37.15	1.21	0.0	47.749	0.776	0.005	0.001	249.679	4.991	14.89	32.248
2011	Thailand	TH	66902958	370608559050.496	15.811	38.107	1.795	0.0	49.728	0.922	0.019	0.001	254.716	5.981	15.352	32.901
2012	Thailand	TH	67164130	397290682074.825	16.538	41.817	1.908	0.0	52.294	1.179	0.104	0.032	272.02	4.839	16.648	36.855
2013	Thailand	TH	67451422	419888628523.075	16.284	42.016	1.225	0.0	54.537	1.637	0.244	0.069	275.419	4.881	16.465	37.196
2014	Thailand	TH	67725979	404320038916.496	17.929	42.945	1.168	0.0	54.974	2.047	0.313	0.069	282.485	4.759	16.243	37.463
2015	Thailand	TH	67959359	395168025882.03	17.573	43.819	0.851	0.0	57.292	2.259	0.401	0.071	287.701	3.895	16.989	35.412
2016	Thailand	TH	67959359	NA	17.74	43.477	0.802	0.0	58.958	2.817	0.528	0.105	292.019	4.319	17.587	34.734
