year	country	country_code	population	gdp	coal	gas	hydro	nuclear	oil	other_renewables	solar	wind	co2	coal_production	oil_production	gas_production
1991	Sweden	SE	8617375	270362531376.602	2.717	0.616	14.312	17.369	16.419	0.424	0.0	0.003	59.335	0	0	0
1992	Sweden	SE	8668067	280312318915.485	2.56	0.696	16.827	14.378	17.394	0.462	0.0	0.007	61.698	0	0	0
1993	Sweden	SE	8718561	209950792712.696	2.725	0.759	16.891	13.892	16.954	0.503	0.0	0.012	60.928	0	0	0
1994	Sweden	SE	8780745	226079963711.768	2.935	0.754	13.372	16.553	17.961	0.522	0.0	0.017	64.889	0	0	0
1995	Sweden	SE	8826939	264051981551.316	2.884	0.755	15.408	15.825	17.085	0.557	0.0	0.024	62.258	0	0	0
1996	Sweden	SE	8840998	288103936773.039	3.03	0.809	11.707	16.806	18.463	0.512	0.0	0.033	67.326	0	0	0
1997	Sweden	SE	8846062	264477727278.681	2.622	0.799	15.626	15.823	17.077	0.674	0.0	0.046	61.236	0	0	0
1998	Sweden	SE	8850974	266800462898.904	2.545	0.792	16.912	16.65	17.185	0.699	0.0	0.07	61.232	0	0	0
1999	Sweden	SE	8857874	270847937645.236	2.436	0.793	16.222	16.561	17.104	0.691	0.0	0.081	60.168	0	0	0
2000	Sweden	SE	8872109	259802012617.057	2.452	0.776	17.782	12.969	15.898	1.031	0.0	0.103	57.29	0	0	0
2001	Sweden	SE	8895960	239917320966.977	2.759	0.875	17.89	16.316	16.002	0.964	0.0	0.109	58.619	0	0	0
2002	Sweden	SE	8924958	263926220332.543	2.846	0.891	15.015	15.412	16.477	1.083	0.0	0.138	59.497	0	0	0
2003	Sweden	SE	8958229	331108912605.271	2.678	0.888	12.115	15.254	17.721	1.175	0.0	0.154	63.358	0	0	0
2004	Sweden	SE	8993531	381705425301.746	2.952	0.884	13.71	17.575	17.517	1.822	0.0	0.192	63.147	0	0	0
2005	Sweden	SE	9029572	389042298376.845	2.629	0.843	16.448	16.448	17.161	1.91	0.0	0.215	60.338	0	0	0
2006	Sweden	SE	9080505	420032121655.688	2.691	0.83	13.947	15.155	17.252	2.115	0.0	0.223	60.244	0	0	0
2007	Sweden	SE	9148092	487816328342.309	2.679	0.885	14.971	15.153	16.873	2.55	0.001	0.324	58.077	0	0	0
2008	Sweden	SE	9219637	513965650650.119	2.432	0.798	15.612	14.456	16.671	2.792	0.001	0.452	56.256	0	0	0
2009	Sweden	SE	9298515	429657033107.737	1.926	0.983	14.802	11.805	15.473	3.157	0.002	0.562	52.868	0	0	0
2010	Sweden	SE	9378126	488379327089.837	2.492	1.33	15.2	13.062	16.175	3.553	0.002	0.792	57.736	0	0	0
2011	Sweden	SE	9449213	563113421113.421	2.492	1.078	15.175	13.684	14.838	3.989	0.003	1.375	53.296	0	0	0
2012	Sweden	SE	9519374	543880647757.404	2.195	0.939	17.862	14.49	14.631	4.385	0.004	1.621	50.261	0	0	0
2013	Sweden	SE	9600379	578742001487.571	2.218	0.931	13.884	15.038	14.359	4.826	0.008	2.227	48.543	0	0	0
2014	Sweden	SE	9696110	573817719109.402	2.103	0.793	14.428	14.68	14.466	4.973	0.011	2.542	47.573	0	0	0
2015	Sweden	SE	9799186	495694356611.551	2.116	0.766	17.041	12.75	14.128	6.139	0.022	3.681	47.256	0	0	0
2016	Sweden	SE	9799186	NA	2.25	0.845	14.109	14.204	14.693	6.105	0.038	3.417	49.072	0	0	0
