year	country	country_code	population	gdp	coal	gas	hydro	nuclear	oil	other_renewables	solar	wind	co2	coal_production	oil_production	gas_production
1982	Saudi Arabia	SA	11247085	153239017560.236	0.0	10.815	0.0	0.0	37.159	0.0	0.0	0.0	124.293	0	340.184	10.815
1983	Saudi Arabia	SA	11962244	129171635311.143	0.0	10.561	0.0	0.0	41.23	0.0	0.0	0.0	135.537	0	240.259	10.561
1984	Saudi Arabia	SA	12674089	119624858115.778	0.0	16.38	0.0	0.0	45.973	0.0	0.0	0.0	159.426	0	219.033	16.38
1985	Saudi Arabia	SA	13361284	103897846493.65	0.0	16.92	0.0	0.0	46.756	0.0	0.0	0.0	164.403	0	172.075	16.92
1986	Saudi Arabia	SA	14016569	86961922765.3254	0.0	22.68	0.0	0.0	45.978	0.0	0.0	0.0	161.837	0	252.59	22.68
1987	Saudi Arabia	SA	14642354	85695861148.1976	0.0	24.12	0.0	0.0	48.767	0.0	0.0	0.0	171.492	0	221.071	24.12
1988	Saudi Arabia	SA	15239174	88256074766.3551	0.0	26.19	0.0	0.0	50.068	0.0	0.0	0.0	176.677	0	276.519	26.19
1989	Saudi Arabia	SA	15810980	95344459279.0387	0.0	26.82	0.0	0.0	48.124	0.0	0.0	0.0	172.567	0	271.148	26.82
1990	Saudi Arabia	SA	16361453	116778104138.852	0.0	30.168	0.0	0.0	51.209	0.0	0.0	0.0	208.466	0	342.619	30.168
1991	Saudi Arabia	SA	16890555	131335914552.737	0.0	31.653	0.0	0.0	53.534	0.0	0.0	0.0	218.569	0	428.356	31.653
1992	Saudi Arabia	SA	17398523	136304138851.802	0.0	34.425	0.0	0.0	51.812	0.0	0.0	0.0	215.668	0	442.395	34.425
1993	Saudi Arabia	SA	17890529	132151401869.159	0.0	36.036	0.0	0.0	52.123	0.0	0.0	0.0	220.374	0	432.785	36.036
1994	Saudi Arabia	SA	18373412	134327102803.738	0.0	38.493	0.0	0.0	62.968	0.0	0.0	0.0	257.317	0	437.25	38.493
1995	Saudi Arabia	SA	18853670	142457676902.537	0.0	38.637	0.0	0.0	60.223	0.0	0.0	0.0	249.927	0	437.209	38.637
1996	Saudi Arabia	SA	19331311	157743124165.554	0.0	39.969	0.0	0.0	62.151	0.0	0.0	0.0	254.667	0	445.364	39.969
1997	Saudi Arabia	SA	19809633	164993858477.971	0.0	40.806	0.0	0.0	63.223	0.0	0.0	0.0	259.133	0	453.195	40.806
1998	Saudi Arabia	SA	20302193	145772800000	0.0	42.138	0.0	0.0	67.385	0.0	0.0	0.0	273.465	0	454.41	42.138
1999	Saudi Arabia	SA	20825955	160957066666.667	0.0	41.58	0.0	0.0	69.853	0.0	0.0	0.0	278.114	0	422.379	41.58
2000	Saudi Arabia	SA	21392273	188441866666.667	0.0	44.829	0.0	0.0	72.076	0.0	0.0	0.0	287.084	0	456.037	44.829
2001	Saudi Arabia	SA	22007937	183012266666.667	0.008	48.321	0.0	0.0	75.909	0.0	0.0	0.0	296.819	0	440.387	48.321
2002	Saudi Arabia	SA	22668102	188551200000	0.012	51.03	0.0	0.0	78.236	0.0	0.0	0.0	305.324	0	425.194	51.03
2003	Saudi Arabia	SA	23357887	214572800000	0.016	54.054	0.0	0.0	82.906	0.0	0.0	0.0	323.574	0	486.205	54.054
2004	Saudi Arabia	SA	24055573	258742133333.333	0.014	59.112	0.0	0.0	89.568	0.0	0.0	0.0	350.112	0	500.429	59.112
2005	Saudi Arabia	SA	24745230	328459608764.111	0.028	64.116	0.0	0.0	94.221	0.0	0.0	0.0	370.21	0	521.276	64.116
2006	Saudi Arabia	SA	25419994	376900133511.348	0.02	66.115	0.0	0.0	98.373	0.0	0.0	0.0	387.895	0	508.948	66.115
2007	Saudi Arabia	SA	26083522	415964509673.115	0.055	66.978	0.0	0.0	104.396	0.0	0.0	0.0	405.947	0	488.889	66.978
2008	Saudi Arabia	SA	26742842	519796800000	0.064	72.396	0.0	0.0	114.392	0.0	0.0	0.0	439.007	0	509.871	72.396
2009	Saudi Arabia	SA	27409491	429097866666.667	0.024	70.605	0.0	0.0	125.912	0.0	0.0	0.0	457.249	0	456.723	70.605
2010	Saudi Arabia	SA	28090647	526811466666.667	0.068	78.894	0.0	0.0	137.098	0.0	0.0	0.0	501.479	0	473.817	78.894
2011	Saudi Arabia	SA	28788438	669506666666.667	0.064	83.034	0.0	0.0	139.123	0.0	0.0	0.0	518.391	0	525.95	83.034
2012	Saudi Arabia	SA	29496047	733955733333.333	0.074	89.397	0.0	0.0	146.205	0.0	0.0	0.0	543.7	0	549.834	89.397
2013	Saudi Arabia	SA	30201051	744335733333.333	0.096	90.027	0.0	0.0	147.312	0.009	0.009	0.0	552.898	0	538.426	90.027
2014	Saudi Arabia	SA	30886545	753831733333.333	0.141	92.142	0.0	0.0	159.785	0.012	0.012	0.0	588.982	0	543.441	92.142
2015	Saudi Arabia	SA	31540372	646001866666.667	0.1	94.005	0.0	0.0	166.641	0.016	0.016	0.0	611.719	0	567.751	94.005
2016	Saudi Arabia	SA	31540372	NA	0.1	98.439	0.0	0.0	167.935	0.019	0.019	0.0	621.819	0	585.7	98.439
