year	country	country_code	population	gdp	coal	gas	hydro	nuclear	oil	other_renewables	solar	wind	co2	coal_production	oil_production	gas_production
1989	Spain	ES	38827764	413630538018.271	19.332	4.456	4.379	12.703	48.104	0.135	0.001	0.003	219.056	11.648	0	0
1990	Spain	ES	38867322	535101248775.71	19.212	4.969	5.752	12.281	46.212	0.154	0.001	0.003	215.92	11.383	0	0
1991	Spain	ES	38966376	575598537069.656	19.999	5.598	6.192	12.578	46.975	0.154	0.002	0.003	222.361	10.436	0	0
1992	Spain	ES	39157685	629202392003.901	20.404	5.854	4.199	12.624	53.236	0.18	0.002	0.023	242.675	10.602	0	0
1993	Spain	ES	39361262	523649481762.322	18.354	5.742	5.507	12.687	50.469	0.182	0.002	0.026	227.853	10.431	0	0
1994	Spain	ES	39549108	529121577319.588	18.922	6.296	6.294	12.518	52.286	0.219	0.002	0.04	237.019	9.868	0	0
1995	Spain	ES	39724050	612939685081.398	18.967	7.721	5.204	12.548	57.469	0.349	0.003	0.061	248.252	9.734	0	0
1996	Spain	ES	39889852	640998292394.588	16.027	8.641	9.199	12.748	59.077	0.405	0.003	0.076	244.503	9.613	0	0
1997	Spain	ES	40057389	588692045454.545	18.355	11.306	8.173	12.515	61.566	0.614	0.003	0.162	263.628	9.632	0	0
1998	Spain	ES	40223509	617041986858.225	17.491	11.607	8.416	13.353	66.685	0.775	0.003	0.306	274.354	9.238	0	0
1999	Spain	ES	40386875	633194118900.49	19.603	13.287	6.376	13.319	68.968	1.154	0.004	0.621	298.643	8.586	0	0
2000	Spain	ES	40567864	595402616546.895	20.936	15.216	7.747	14.078	69.898	1.524	0.004	1.069	309.542	8.341	0	0
2001	Spain	ES	40850412	625975838926.175	19.168	16.397	9.294	14.418	73.024	2.004	0.005	1.576	313.594	7.863	0	0
2002	Spain	ES	41431558	705145868624.13	21.598	18.748	5.231	14.259	73.677	2.886	0.007	2.262	332.216	7.684	0	0
2003	Spain	ES	42187645	906853273137.698	20.129	21.349	9.294	14.001	76.152	3.587	0.009	2.823	338.422	7.144	0	0
2004	Spain	ES	42921895	1069555500372.49	21.049	25.167	7.198	14.392	78.499	4.437	0.013	3.655	359.505	6.922	0	0
2005	Spain	ES	43653155	1157276458151.97	20.513	29.838	4.044	13.02	79.283	5.613	0.018	4.813	372.968	6.626	0	0
2006	Spain	ES	44397319	1264551499184.54	17.908	31.227	5.789	13.605	79.314	6.235	0.038	5.262	365.116	6.243	0	0
2007	Spain	ES	45226803	1479341637010.68	20.037	31.778	6.16	12.468	80.343	7.226	0.112	6.282	378.643	5.865	0	0
2008	Spain	ES	45954106	1634989014208.29	13.504	34.903	5.319	13.344	77.985	8.663	0.579	7.353	352.398	4.374	0	0
2009	Spain	ES	46362946	1499074742984.16	9.43	31.219	5.963	11.939	73.547	10.717	1.373	8.573	314.625	3.81	0	0
2010	Spain	ES	46576897	1431672847682.12	6.897	31.123	9.566	14.027	72.1	12.482	1.607	9.993	299.038	3.296	0	0
2011	Spain	ES	46742697	1487924659438.42	12.791	28.93	6.923	13.063	68.817	12.587	1.964	9.602	308.28	2.648	0	0
2012	Spain	ES	46773055	1335945712662.3	15.492	28.569	4.649	13.909	64.729	15.028	2.708	11.194	306.47	2.46	0	0
2013	Spain	ES	46620045	1361775869855.87	11.397	26.077	8.322	12.837	59.28	16.266	2.871	12.197	275.299	1.762	0	0
2014	Spain	ES	46480882	1375856057716.82	11.639	23.662	8.863	12.967	58.959	16.088	3.094	11.769	272.834	1.628	0	0
2015	Spain	ES	46443994	1192901186647.44	13.686	24.59	6.306	12.96	61.2	15.633	3.14	11.163	289.436	1.202	0	0
2016	Spain	ES	46443994	NA	10.442	25.16	8.052	13.278	62.48	15.542	3.068	11.065	282.422	0.684	0	0
