year	country	country_code	population	gdp	coal	gas	hydro	nuclear	oil	other_renewables	solar	wind	co2	coal_production	oil_production	gas_production
1992	Italy	IT	56797087	1315806990573.45	12.234	41.112	9.549	0.0	94.453	0.898	0.002	0.0	400.808	0	4.501	14.734
1993	Italy	IT	56831821	1061445229481.97	10.648	41.95	9.373	0.0	92.649	0.96	0.002	0.001	395.59	0	4.64	15.682
1994	Italy	IT	56843400	1095590837536.02	11.361	40.537	10.105	0.0	92.468	0.91	0.002	0.002	393.835	0	4.895	16.546
1995	Italy	IT	56844303	1170787357066.44	12.277	44.652	8.549	0.0	95.525	0.954	0.003	0.002	414.425	0	5.236	16.347
1996	Italy	IT	56860281	1308929305684.53	11.239	46.067	9.512	0.0	94.181	1.076	0.003	0.007	409.517	0	5.452	16.364
1997	Italy	IT	56890372	1239050936221.01	11.334	47.833	9.414	0.0	94.551	1.099	0.003	0.027	413.262	0	5.948	15.895
1998	Italy	IT	56906744	1266309223820.68	11.78	51.5	9.327	0.0	94.69	1.288	0.004	0.052	426.461	0	5.622	15.682
1999	Italy	IT	56916317	1248563148945.24	11.767	55.976	10.265	0.0	94.391	1.504	0.004	0.091	430.869	0	5.015	14.418
2000	Italy	IT	56942108	1141760021927.4	12.55	58.365	10.001	0.0	93.527	1.627	0.004	0.127	435.289	0	4.586	13.722
2001	Italy	IT	56974100	1162317840447.43	13.351	58.525	10.592	0.0	92.799	1.876	0.004	0.267	432.747	0	4.128	12.575
2002	Italy	IT	57059007	1266510668642.95	13.723	58.128	8.942	0.0	92.897	2.152	0.005	0.318	434.481	0	5.531	12.064
2003	Italy	IT	57313203	1569649631715.58	14.86	64.087	8.298	0.0	92.075	2.561	0.005	0.33	453.243	0	5.57	11.455
2004	Italy	IT	57685327	1798314755525.2	16.585	66.502	9.58	0.0	89.659	2.93	0.007	0.418	471.052	0	5.469	10.693
2005	Italy	IT	57969484	1852661936077.6	16.461	71.169	8.161	0.0	86.674	3.135	0.007	0.53	472.25	0	6.111	9.959
2006	Italy	IT	58143979	1942633841801.53	16.669	69.698	8.371	0.0	86.72	3.457	0.008	0.672	470.207	0	5.769	9.058
2007	Italy	IT	58438310	2203053327128.39	16.327	69.531	7.425	0.0	83.974	3.755	0.009	0.913	459.706	0	5.861	7.949
2008	Italy	IT	58826731	2390729210487.77	15.797	69.52	9.418	0.0	80.385	4.095	0.044	1.1	446.899	0	5.236	7.58
2009	Italy	IT	59095365	2185160158794.11	12.372	63.902	11.119	0.0	75.108	4.569	0.153	1.481	404.006	0	4.572	6.563
2010	Italy	IT	59277417	2125184794172.19	13.66	68.057	11.567	0.0	73.085	5.849	0.431	2.065	409.736	0	5.106	6.884
2011	Italy	IT	59379449	2276150874756.74	15.354	63.814	10.369	0.0	70.512	8.404	2.443	2.23	399.887	0	5.307	6.92
2012	Italy	IT	59539717	2072823111961.1	15.723	61.356	9.475	0.0	64.228	11.392	4.268	3.034	380.469	0	5.397	7.047
2013	Italy	IT	60233948	2130491269673.44	13.547	57.386	11.941	0.0	59.423	13.403	4.885	3.371	349.908	0	5.56	6.335
2014	Italy	IT	60789140	2149814265578.42	13.067	50.706	13.247	0.0	55.793	14.059	5.047	3.434	325.08	0	5.821	5.855
2015	Italy	IT	60730582	1821496964400.58	12.301	55.301	10.304	0.0	57.633	14.338	5.191	3.359	336.156	0	5.519	5.546
2016	Italy	IT	60730582	NA	10.87	58.079	9.273	0.0	58.101	15.0	5.182	3.987	336.91	0	3.798	4.738
