year	country	country_code	population	gdp	coal	gas	hydro	nuclear	oil	other_renewables	solar	wind	co2	coal_production	oil_production	gas_production
1993	Denmark	DK	5188628	143195607581.857	7.218	2.478	0.006	0.0	9.521	0.399	0.0	0.234	63.399	0	8.187	4.053
1994	Denmark	DK	5206180	156162311731.598	7.762	2.769	0.007	0.0	10.147	0.387	0.0	0.257	68.215	0	9.015	4.392
1995	Denmark	DK	5233373	185006961302.299	6.488	3.207	0.007	0.0	10.581	0.413	0.0	0.266	65.41	0	9.064	4.756
1996	Denmark	DK	5263074	187632400365.599	8.919	3.777	0.004	0.0	11.525	0.466	0.0	0.278	79.113	0	10.164	5.779
1997	Denmark	DK	5284991	173537588008.176	6.63	3.947	0.004	0.0	11.109	0.659	0.0	0.438	69.203	0	11.208	7.074
1998	Denmark	DK	5304219	176992000955.11	5.635	4.256	0.006	0.0	10.714	0.882	0.0	0.638	64.902	0	11.598	6.809
1999	Denmark	DK	5321799	177965224620.854	4.734	4.463	0.007	0.0	10.646	0.984	0.0	0.685	61.537	0	14.571	6.98
2000	Denmark	DK	5339616	164158800460.219	3.971	4.405	0.007	0.0	10.343	1.254	0.0	0.96	57.567	0	17.738	7.338
2001	Denmark	DK	5358783	164791416350.267	4.197	4.603	0.006	0.0	9.924	1.317	0.0	0.974	57.723	0	16.959	7.544
2002	Denmark	DK	5375931	178635160297.415	4.202	4.592	0.007	0.0	9.583	1.529	0.0	1.104	56.707	0	18.079	7.544
2003	Denmark	DK	5390574	218095997085.477	5.734	4.656	0.005	0.0	9.228	1.823	0.0	1.258	61.938	0	17.933	7.168
2004	Denmark	DK	5404523	251373036671.062	4.395	4.654	0.006	0.0	9.058	2.149	0.0	1.49	56.005	0	19.057	8.487
2005	Denmark	DK	5419432	264467308109.19	3.708	4.472	0.005	0.0	9.163	2.215	0.0	1.496	53.325	0	18.517	9.383
2006	Denmark	DK	5437272	282884912894.33	5.627	4.556	0.005	0.0	9.357	2.077	0.001	1.382	61.748	0	16.839	9.323
2007	Denmark	DK	5461438	319423370134.284	4.652	4.083	0.006	0.0	9.416	2.326	0.001	1.623	56.892	0	15.169	8.268
2008	Denmark	DK	5493621	353361056079.716	4.098	4.103	0.006	0.0	9.278	2.279	0.001	1.568	54.393	0	14.035	9.02
2009	Denmark	DK	5523095	321241396034.248	4.031	3.94	0.004	0.0	8.26	2.273	0.001	1.521	50.561	0	12.903	7.529
2010	Denmark	DK	5547683	321993919027.044	3.833	4.457	0.005	0.0	8.355	2.808	0.001	1.767	51.261	0	12.157	7.34
2011	Denmark	DK	5570572	344003948814.424	3.238	3.738	0.004	0.0	8.257	3.205	0.003	2.212	46.46	0	10.941	5.896
2012	Denmark	DK	5591572	327148899962.146	2.473	3.491	0.004	0.0	7.752	3.353	0.024	2.324	40.948	0	9.98	5.152
2013	Denmark	DK	5614932	343584385594.132	3.236	3.293	0.003	0.0	7.722	3.614	0.117	2.517	43.429	0	8.683	4.277
2014	Denmark	DK	5643475	352296969840.949	2.626	2.828	0.003	0.0	7.829	4.067	0.135	2.959	40.269	0	8.13	4.128
2015	Denmark	DK	5683483	301307828843.613	1.728	2.845	0.004	0.0	7.989	4.287	0.137	3.198	37.213	0	7.69	4.122
2016	Denmark	DK	5683483	NA	2.094	2.894	0.004	0.0	8.038	4.055	0.168	2.892	38.946	0	6.924	4.042
