year	country	country_code	population	gdp	coal	gas	hydro	nuclear	oil	other_renewables	solar	wind	co2	coal_production	oil_production	gas_production
1987	Total Middle East	BP_TME	118439943	368920116100.89123	3.121	64.792	2.805	0.0	154.016	0.0	0.0	0.0	589.249	0.666	641.188	70.394
1988	Total Middle East	BP_TME	122411450	376697344586.53800	3.06	72.094	2.649	0.0	161.444	0.0	0.0	0.0	625.095	0.708	741.953	78.293
1989	Total Middle East	BP_TME	126254689	386910062992.42840	2.971	81.257	2.573	0.0	166.299	0.0	0.0	0.0	657.15	0.528	797.045	87.864
1990	Total Middle East	BP_TME	129986627	540624926200.74377	3.081	87.435	2.318	0.0	171.371	0.0	0.0	0.0	698.88	0.535	851.826	94.559
1991	Total Middle East	BP_TME	133654680	252064167870.93643	3.582	93.256	2.359	0.0	181.069	0.0	0.0	0.0	744.752	0.551	841.486	99.526
1992	Total Middle East	BP_TME	135109475	277357870881.98698	4.053	106.376	2.928	0.0	188.089	0.0	0.0	0.0	787.075	0.441	914.098	110.503
1993	Total Middle East	BP_TME	138445273	342817301922.53295	4.741	99.323	3.095	0.0	196.064	0.0	0.0	0.0	799.565	0.725	951.663	102.991
1994	Total Middle East	BP_TME	141768044	361673869805.92643	4.96	115.207	2.697	0.0	215.559	0.0	0.0	0.0	895.808	0.711	975.218	119.755
1995	Total Middle East	BP_TME	146780378	427929093950.85552	5.283	126.865	2.754	0.0	215.784	0.0	0.0	0.0	926.071	0.7	979.225	134.15
1996	Total Middle East	BP_TME	150224787	490047933179.43667	6.221	136.553	2.673	0.0	218.291	0.0	0.0	0.0	952.836	0.657	1003.385	144.024
1997	Total Middle East	BP_TME	153770677	501636434309.68421	6.685	144.116	2.277	0.0	222.926	0.001	0.0	0.001	980.082	0.633	1051.382	154.578
1998	Total Middle East	BP_TME	157381955	475038157996.15722	7.268	154.737	2.626	0.0	230.809	0.001	0.0	0.001	1023.177	0.789	1111.787	165.067
1999	Total Middle East	BP_TME	161035012	505917572976.28415	7.1	162.572	2.001	0.0	236.385	0.009	0.0	0.009	1056.568	0.674	1080.663	176.093
2000	Total Middle East	BP_TME	164687392	569152858071.05768	7.694	171.44	1.843	0.0	242.397	0.01	0.0	0.009	1091.643	0.733	1149.882	189.573
2001	Total Middle East	BP_TME	168300452	579076902747.56102	8.66	188.392	1.935	0.0	250.956	0.012	0.0	0.011	1148.642	0.714	1120.575	211.695
2002	Total Middle East	BP_TME	171895138	586555218943.42586	9.085	201.483	2.892	0.0	255.594	0.011	0.0	0.01	1190.092	0.667	1057.504	227.412
2003	Total Middle East	BP_TME	175533268	662867680057.9547	9.483	211.32	3.227	0.0	264.918	0.011	0.0	0.01	1238.426	0.734	1135.235	239.429
2004	Total Middle East	BP_TME	179300113	814896935663.5457	9.637	234.258	4.045	0.0	279.581	0.015	0.0	0.014	1328.154	0.783	1198.694	266.528
2005	Total Middle East	BP_TME	183246664	992966058457.1570	9.806	251.298	5.113	0.0	298.425	0.02	0.0	0.019	1413.737	0.987	1226.377	288.982
2006	Total Middle East	BP_TME	187395403	1162619165998.6435	9.79	266.678	6.644	0.0	309.055	0.033	0.0	0.031	1477.369	1.047	1235.984	309.212
2007	Total Middle East	BP_TME	191717435	1383761059686.8321	9.925	289.55	6.307	0.0	319.759	0.038	0.0	0.035	1560.175	1.054	1214.117	334.669
2008	Total Middle East	BP_TME	196147152	1692354973908.9662	9.665	312.543	3.229	0.0	342.128	0.051	0.001	0.047	1670.192	1.008	1267.844	360.598
2009	Total Middle East	BP_TME	200637652	1506918669942.5842	9.881	323.214	2.775	0.0	354.376	0.074	0.008	0.054	1714.905	0.74	1176.58	379.997
2010	Total Middle East	BP_TME	205033470	1787111212679.4893	10.122	356.872	4.032	0.0	363.127	0.079	0.021	0.04	1816.045	0.7	1219.21	445.841
2011	Total Middle East	BP_TME	209355129	2228831491136.3356	11.166	363.026	4.267	0.023	371.696	0.124	0.049	0.052	1846.037	0.745	1325.591	475.95
2012	Total Middle East	BP_TME	213615374	2374693655022.4812	12.298	373.538	5.05	0.316	389.451	0.164	0.09	0.049	1921.033	0.67	1343.987	499.193
2013	Total Middle East	BP_TME	217829310	2386648817284.7713	10.893	396.287	5.424	0.927	398.637	0.253	0.149	0.088	1999.993	0.709	1326.088	528.472
2014	Total Middle East	BP_TME	222026691	2324723662317.0707	10.778	414.712	4.783	0.986	408.364	0.394	0.285	0.084	2058.143	0.617	1338.672	542.351
2015	Total Middle East	BP_TME	226228305	1627461645740.7569	10.222	444.283	5.921	0.803	412.799	0.524	0.378	0.118	2127.527	0.705	1411.606	554.268
2016	Total Middle East	BP_TME	226228305	NA	9.272	461.099	4.719	1.411	417.836	0.746	0.557	0.161	2167.793	0.706	1496.922	574.022
