year	country	country_code	population	gdp	coal	gas	hydro	nuclear	oil	other_renewables	solar	wind	co2	coal_production	oil_production	gas_production
1985	Total North America	BP_TNA	263922898	4712529999482.75	470.295	525.644	139.658	105.085	841.656	3.229	0.002	0.002	5413.499	525.406	730.244	522.906
1986	Total North America	BP_TNA	266394382	4968766427343.98	463.153	492.723	142.046	114.746	872.063	3.848	0.003	0.001	5401.702	527.783	704.947	504.308
1987	Total North America	BP_TNA	268896849	5302830242049.45	483.75	520.127	133.525	125.923	892.709	4.362	0.002	0.001	5577.307	544.328	700.59	525.385
1988	Total North America	BP_TNA	271452347	5761398451214.26	506.662	545.979	126.03	144.271	928.146	4.377	0.002	0.0	5838.517	564.247	696.848	548.756
1989	Total North America	BP_TNA	274256841	6224250243275.25	512.561	579.031	133.428	144.115	934.725	13.439	0.057	0.483	5967.777	582.287	664.719	559.125
1990	Total North America	BP_TNA	277473326	6575110950908.47	513.653	579.014	138.396	154.46	922.22	15.778	0.084	0.638	5889.457	609.241	654.544	575.115
1991	Total North America	BP_TNA	281211703	6786006083611.19	508.114	591.759	139.535	165.947	903.663	16.706	0.109	0.675	5837.902	588.982	668.929	578.827
1992	Total North America	BP_TNA	285092192	7133366589284.92	511.938	612.534	134.186	166.377	922.733	17.884	0.094	0.674	5937.366	584.997	663.223	591.915
1993	Total North America	BP_TNA	288811320	7457709121892.44	527.318	629.948	142.109	167.586	929.038	18.514	0.109	0.701	6053.627	552.801	652.564	609.905
1994	Total North America	BP_TNA	292297226	7888761439501.61	531.399	646.566	137.48	177.733	957.823	18.636	0.115	0.802	6176.079	602.809	648.364	639.871
1995	Total North America	BP_TNA	295691746	8270122373385.4	537.568	673.813	152.265	184.291	951.41	18.158	0.118	0.738	6210.837	602.263	645.673	641.242
1996	Total North America	BP_TNA	299126029	8731442777972.13	561.864	689.49	166.018	183.338	983.948	18.566	0.125	0.755	6428.577	619.944	659.871	655.117
1997	Total North America	BP_TNA	302704697	9264273191726.28	574.268	695.728	165.452	170.644	1001.579	18.872	0.123	0.768	6550.369	634.775	670.274	660.376
1998	Total North America	BP_TNA	306162843	9724112027406.81	581.647	685.662	153.344	178.625	1023.267	19.0	0.123	0.709	6613.044	650.798	666.692	672.366
1999	Total North America	BP_TNA	309600485	10340031087640.9	579.76	690.74	157.132	192.236	1048.504	19.524	0.122	1.066	6659.596	630.359	639.115	667.197
2000	Total North America	BP_TNA	312993944	11030552667252.6	606.133	720.508	149.954	197.785	1061.067	19.887	0.123	1.342	6884.97	614.591	642.49	680.965
2001	Total North America	BP_TNA	316113359	11361884260892.6	591.221	691.298	129.061	202.331	1060.762	20.369	0.136	1.618	6772.895	634.248	646.12	696.991
2002	Total North America	BP_TNA	319050105	11739401906646.5	596.011	715.438	143.12	204.976	1060.167	22.383	0.143	2.463	6833.627	607.72	652.361	679.159
2003	Total North America	BP_TNA	321847258	12407237511367.9	603.287	709.383	141.671	201.126	1081.786	22.6	0.145	2.717	6931.801	589.856	660.963	682.022
2004	Total North America	BP_TNA	324864038	13302608706074.6	605.226	712.056	141.709	210.205	1124.472	23.645	0.163	3.451	7042.664	612.158	660.166	670.444
2005	Total North America	BP_TNA	327892753	14267952115864.7	615.987	711.468	148.46	209.383	1128.841	24.838	0.176	4.426	7116.944	621.581	637.728	668.276
2006	Total North America	BP_TNA	331014940	15176717496461.2	607.136	707.559	151.364	211.975	1119.057	26.987	0.194	6.641	7036.23	636.669	637.643	685.432
2007	Total North America	BP_TNA	334184023	15948507238205.8	614.878	739.938	144.343	215.443	1122.492	29.374	0.256	8.604	7145.141	630.719	632.637	695.71
2008	Total North America	BP_TNA	337405012	16273823136997.2	603.66	746.957	151.126	215.82	1067.555	34.087	0.382	13.56	6967.456	639.238	612.028	713.153
2009	Total North America	BP_TNA	340465736	15795698382986.4	529.992	740.53	150.954	212.894	1016.136	39.187	0.493	18.51	6506.33	579.978	621.874	718.89
2010	Total North America	BP_TNA	343417261	16583522548731.1	562.509	770.029	146.166	213.909	1039.673	45.509	0.739	23.887	6758.884	593.986	638.582	731.358
2011	Total North America	BP_TNA	346126201	17312180156548.3	531.862	788.558	164.773	211.527	1029.453	52.461	1.193	30.259	6650.153	600.941	659.25	772.243
2012	Total North America	BP_TNA	348917966	17985081294447.6	471.809	819.529	155.284	206.543	1011.596	59.552	2.245	36.0	6433.797	560.856	719.624	798.651
2013	Total North America	BP_TNA	351647847	18539718715830.2	488.077	843.933	155.317	213.844	1025.441	69.266	3.932	43.052	6582.434	544.47	783.827	806.063
2014	Total North America	BP_TNA	354517104	19191755961783.7	485.984	861.986	153.246	216.168	1026.6	77.227	7.083	47.637	6626.957	550.518	869.224	857.078
2015	Total North America	BP_TNA	357332665	19595346721974.5	424.166	881.153	148.202	215.285	1039.994	83.648	9.564	51.138	6458.051	488.109	908.262	889.971
2016	Total North America	BP_TNA	357332665	NA	386.922	886.776	153.857	217.417	1046.887	97.059	13.643	60.32	6348.015	400.719	882.622	870.061
